INFO | From bot.helper.mirror_utils.upload_utils.gdriveTools -> gdriveTools line no: 638 | File ID: 1iIRRrKaLWh_oqBRWFbfMfLLfnvxUcbq5
INFO | From bot.helper.mirror_utils.upload_utils.gdriveTools -> gdriveTools line no: 663 | Counting: MoviesRush.nl_Captain.Underpants.The.First.Epic.Movie.2017.720p.BluRay.Hindi.English.ESubs.mkv
ERROR | From bot -> message_utils line no: 84 | 'NoneType' object has no attribute 'delete'
ERROR | From bot -> message_utils line no: 249 | Bad Request: The channel parameter is invalid
INFO | From bot.helper.mirror_utils.upload_utils.gdriveTools -> gdriveTools line no: 80 | Authorizing with 74.json service account
INFO | From bot.helper.mirror_utils.upload_utils.gdriveTools -> gdriveTools line no: 638 | File ID: 1iIRRrKaLWh_oqBRWFbfMfLLfnvxUcbq5
INFO | From bot.helper.mirror_utils.upload_utils.gdriveTools -> gdriveTools line no: 663 | Counting: MoviesRush.nl_Captain.Underpants.The.First.Epic.Movie.2017.720p.BluRay.Hindi.English.ESubs.mkv
INFO | From bot -> clone line no: 164 | Checking File/Folder if already in Drive...
INFO | From bot -> clone line no: 179 | Clone Started: Name: MoviesRush.nl_Captain.Underpants.The.First.Epic.Movie.2017.720p.BluRay.Hindi.English.ESubs.mkv - Source: https://drive.google.com/uc?id=1iIRRrKaLWh_oqBRWFbfMfLLfnvxUcbq5&export=download
INFO | From bot.helper.mirror_utils.upload_utils.gdriveTools -> gdriveTools line no: 80 | Authorizing with 93.json service account
INFO | From bot.helper.mirror_utils.upload_utils.gdriveTools -> gdriveTools line no: 391 | File ID: 1iIRRrKaLWh_oqBRWFbfMfLLfnvxUcbq5
INFO | From bot -> clone line no: 195 | Cloning Done: MoviesRush.nl_Captain.Underpants.The.First.Epic.Movie.2017.720p.BluRay.Hindi.English.ESubs.mkv
INFO | From bot -> tasks_listener line no: 398 | Done Uploading MoviesRush.nl_Captain.Underpants.The.First.Epic.Movie.2017.720p.BluRay.Hindi.English.ESubs.mkv
ERROR | From bot -> message_utils line no: 249 | Bad Request: The channel parameter is invalid
INFO | From bot -> mirror_leech line no: 260 | https://drive.google.com/uc?id=1iIRRrKaLWh_oqBRWFbfMfLLfnvxUcbq5&export=download
ERROR | From bot -> message_utils line no: 249 | Bad Request: The channel parameter is invalid
INFO | From bot -> mirror_leech line no: 260 | https://drive.google.com/uc?id=1iIRRrKaLWh_oqBRWFbfMfLLfnvxUcbq5&export=download
INFO | From bot.helper.mirror_utils.upload_utils.gdriveTools -> gdriveTools line no: 80 | Authorizing with 91.json service account
INFO | From bot.helper.mirror_utils.upload_utils.gdriveTools -> gdriveTools line no: 638 | File ID: 1iIRRrKaLWh_oqBRWFbfMfLLfnvxUcbq5
INFO | From bot.helper.mirror_utils.upload_utils.gdriveTools -> gdriveTools line no: 663 | Counting: MoviesRush.nl_Captain.Underpants.The.First.Epic.Movie.2017.720p.BluRay.Hindi.English.ESubs.mkv
INFO | From bot -> task_manager line no: 20 | Checking File/Folder if already in Drive: MoviesRush.nl_Captain.Underpants.The.First.Epic.Movie.2017.720p.BluRay.Hindi.English.ESubs.mkv
INFO | From bot.helper.mirror_utils.upload_utils.gdriveTools -> gdriveTools line no: 80 | Authorizing with 56.json service account
INFO | From bot.helper.mirror_utils.upload_utils.gdriveTools -> gdriveTools line no: 80 | Authorizing with 73.json service account
INFO | From bot -> gd_download line no: 65 | Download from GDrive: MoviesRush.nl_Captain.Underpants.The.First.Epic.Movie.2017.720p.BluRay.Hindi.English.ESubs.mkv
INFO | From bot -> tasks_listener line no: 159 | Download completed: MoviesRush.nl_Captain.Underpants.The.First.Epic.Movie.2017.720p.BluRay.Hindi.English.ESubs.mkv
INFO | From bot -> tasks_listener line no: 289 | Zip: orig_path: /usr/src/app/downloads/1773/MoviesRush.nl_Captain.Underpants.The.First.Epic.Movie.2017.720p.BluRay.Hindi.English.ESubs.mkv, zip_path: /usr/src/app/downloads/1773/MoviesRush.nl_Captain.Underpants.The.First.Epic.Movie.2017.720p.BluRay.Hindi.English.ESubs.mkv.zip
INFO | From bot -> fs_utils line no: 41 | Cleaning Target: /usr/src/app/downloads/1773/MoviesRush.nl_Captain.Underpants.The.First.Epic.Movie.2017.720p.BluRay.Hindi.English.ESubs.mkv
INFO | From bot -> tasks_listener line no: 376 | Upload Name: MoviesRush.nl_Captain.Underpants.The.First.Epic.Movie.2017.720p.BluRay.Hindi.English.ESubs.mkv.zip
INFO | From bot.helper.mirror_utils.upload_utils.gdriveTools -> gdriveTools line no: 80 | Authorizing with 84.json service account
INFO | From bot.helper.mirror_utils.upload_utils.gdriveTools -> gdriveTools line no: 205 | Uploading: /usr/src/app/downloads/1773/MoviesRush.nl_Captain.Underpants.The.First.Epic.Movie.2017.720p.BluRay.Hindi.English.ESubs.mkv.zip
INFO | From bot.helper.mirror_utils.upload_utils.gdriveTools -> gdriveTools line no: 218 | Uploaded To G-Drive: /usr/src/app/downloads/1773/MoviesRush.nl_Captain.Underpants.The.First.Epic.Movie.2017.720p.BluRay.Hindi.English.ESubs.mkv.zip
INFO | From bot -> tasks_listener line no: 398 | Done Uploading MoviesRush.nl_Captain.Underpants.The.First.Epic.Movie.2017.720p.BluRay.Hindi.English.ESubs.mkv.zip
INFO | From bot -> fs_utils line no: 56 | Cleaning Download: /usr/src/app/downloads/1773
INFO | From bot -> fs_utils line no: 59 | Done cleaning: /usr/src/app/downloads/1773
INFO | From apscheduler.scheduler -> base line no: 895 | Added job "RSS" to job store "default"
ERROR | From bot -> message_utils line no: 249 | Bad Request: The channel parameter is invalid
INFO | From bot -> mirror_leech line no: 260 | https://d.terabox.com/file/6c140a73261a32d0feba67f0a7d46dba?fid=4398091201238-250528-773519487357491&dstime=1693979617&rt=sh&sign=FDtAER-DCb740ccc5511e5e8fedcff06b081203-E6a676eYWpEOkptIJsCcF%2FHkmAw%3D&expires=8h&chkv=0&chkbd=0&chkpc=&dp-logid=639122280445043&dp-callid=0&r=964051635&sh=1
INFO | From bot -> aria2_listener line no: 39 | onDownloadStarted: 6c140a73261a32d0feba67f0a7d46dba?fid=4398091201238-250528-773519487357491&dstime=1693979617&rt=sh&sign=FDtAER-DCb740ccc5511e5e8fedcff06b081203-E6a676eYWpEOkptIJsCcF%2FHkmAw%3D&expires=8h&chkv=0&chkbd=0&chkpc=&dp-logid=639122280445043&dp-callid=0&r=964051635&sh=1 - Gid: 584c1948377c30c3
INFO | From bot -> aria2_download line no: 64 | Aria2Download started: 6c140a73261a32d0feba67f0a7d46dba?fid=4398091201238-250528-773519487357491&dstime=1693979617&rt=sh&sign=FDtAER-DCb740ccc5511e5e8fedcff06b081203-E6a676eYWpEOkptIJsCcF%2FHkmAw%3D&expires=8h&chkv=0&chkbd=0&chkpc=&dp-logid=639122280445043&dp-callid=0&r=964051635&sh=1. Gid: 584c1948377c30c3
ERROR | From bot -> message_utils line no: 249 | Bad Request: The channel parameter is invalid
INFO | From bot -> mirror_leech line no: 260 | https://d.terabox.com/file/4c130f021a27623b7dcc1ef414689ced?fid=4398091201238-250528-127574730977183&dstime=1693979621&rt=sh&sign=FDtAER-DCb740ccc5511e5e8fedcff06b081203-X%2FufG8%2FPgD%2BYw%2F3oAdhA4iJxZGI%3D&expires=8h&chkv=0&chkbd=0&chkpc=&dp-logid=640079565148106&dp-callid=0&r=869712504&sh=1
INFO | From bot -> aria2_listener line no: 39 | onDownloadStarted: 4c130f021a27623b7dcc1ef414689ced?fid=4398091201238-250528-127574730977183&dstime=1693979621&rt=sh&sign=FDtAER-DCb740ccc5511e5e8fedcff06b081203-X%2FufG8%2FPgD%2BYw%2F3oAdhA4iJxZGI%3D&expires=8h&chkv=0&chkbd=0&chkpc=&dp-logid=640079565148106&dp-callid=0&r=869712504&sh=1 - Gid: cec3730a533e6743
INFO | From bot -> aria2_download line no: 64 | Aria2Download started: 4c130f021a27623b7dcc1ef414689ced?fid=4398091201238-250528-127574730977183&dstime=1693979621&rt=sh&sign=FDtAER-DCb740ccc5511e5e8fedcff06b081203-X%2FufG8%2FPgD%2BYw%2F3oAdhA4iJxZGI%3D&expires=8h&chkv=0&chkbd=0&chkpc=&dp-logid=640079565148106&dp-callid=0&r=869712504&sh=1. Gid: cec3730a533e6743
INFO | From bot -> aria2_listener line no: 128 | onDownloadComplete: 2023-08-26-13-41-21(8).mp4 - Gid: 584c1948377c30c3
INFO | From bot -> tasks_listener line no: 159 | Download completed: 2023-08-26-13-41-21(8).mp4
INFO | From bot -> tasks_listener line no: 367 | Leech Name: 2023-08-26-13-41-21(8).mp4
INFO | From bot.helper.mirror_utils.upload_utils.pyrogramEngine -> pyrogramEngine line no: 282 | Leech Completed: 2023-08-26-13-41-21(8).mp4
INFO | From bot -> tasks_listener line no: 398 | Done Uploading 2023-08-26-13-41-21(8).mp4
INFO | From bot -> fs_utils line no: 56 | Cleaning Download: /usr/src/app/downloads/1782
INFO | From bot -> fs_utils line no: 59 | Done cleaning: /usr/src/app/downloads/1782
ERROR | From bot -> message_utils line no: 249 | Bad Request: The channel parameter is invalid
INFO | From bot -> aria2_listener line no: 128 | onDownloadComplete: 174984.mp4 - Gid: cec3730a533e6743
INFO | From bot -> tasks_listener line no: 159 | Download completed: 174984.mp4
INFO | From bot -> tasks_listener line no: 367 | Leech Name: 174984.mp4
ERROR | From bot -> message_utils line no: 249 | Bad Request: The channel parameter is invalid
INFO | From bot -> mirror_leech line no: 260 | https://d.terabox.com/file/6c140a73261a32d0feba67f0a7d46dba?fid=4398091201238-250528-773519487357491&dstime=1693979617&rt=sh&sign=FDtAER-DCb740ccc5511e5e8fedcff06b081203-E6a676eYWpEOkptIJsCcF%2FHkmAw%3D&expires=8h&chkv=0&chkbd=0&chkpc=&dp-logid=639122280445043&dp-callid=0&r=964051635&sh=1
INFO | From bot.helper.mirror_utils.upload_utils.pyrogramEngine -> pyrogramEngine line no: 282 | Leech Completed: 174984.mp4
INFO | From bot -> aria2_listener line no: 39 | onDownloadStarted: 6c140a73261a32d0feba67f0a7d46dba?fid=4398091201238-250528-773519487357491&dstime=1693979617&rt=sh&sign=FDtAER-DCb740ccc5511e5e8fedcff06b081203-E6a676eYWpEOkptIJsCcF%2FHkmAw%3D&expires=8h&chkv=0&chkbd=0&chkpc=&dp-logid=639122280445043&dp-callid=0&r=964051635&sh=1 - Gid: 7b9a3f3426e74f66
INFO | From bot -> aria2_download line no: 64 | Aria2Download started: 6c140a73261a32d0feba67f0a7d46dba?fid=4398091201238-250528-773519487357491&dstime=1693979617&rt=sh&sign=FDtAER-DCb740ccc5511e5e8fedcff06b081203-E6a676eYWpEOkptIJsCcF%2FHkmAw%3D&expires=8h&chkv=0&chkbd=0&chkpc=&dp-logid=639122280445043&dp-callid=0&r=964051635&sh=1. Gid: 7b9a3f3426e74f66
INFO | From bot -> tasks_listener line no: 398 | Done Uploading 174984.mp4
INFO | From bot -> fs_utils line no: 56 | Cleaning Download: /usr/src/app/downloads/1784
INFO | From bot -> fs_utils line no: 59 | Done cleaning: /usr/src/app/downloads/1784
INFO | From bot -> task_manager line no: 20 | Checking File/Folder if already in Drive: 2023-08-26-13-41-21(8).mp4
INFO | From bot.helper.mirror_utils.upload_utils.gdriveTools -> gdriveTools line no: 80 | Authorizing with 17.json service account
ERROR | From bot -> message_utils line no: 249 | Bad Request: The channel parameter is invalid
INFO | From bot -> mirror_leech line no: 260 | https://d.terabox.com/file/4c130f021a27623b7dcc1ef414689ced?fid=4398091201238-250528-127574730977183&dstime=1693979621&rt=sh&sign=FDtAER-DCb740ccc5511e5e8fedcff06b081203-X%2FufG8%2FPgD%2BYw%2F3oAdhA4iJxZGI%3D&expires=8h&chkv=0&chkbd=0&chkpc=&dp-logid=640079565148106&dp-callid=0&r=869712504&sh=1
INFO | From bot -> aria2_listener line no: 39 | onDownloadStarted: 4c130f021a27623b7dcc1ef414689ced?fid=4398091201238-250528-127574730977183&dstime=1693979621&rt=sh&sign=FDtAER-DCb740ccc5511e5e8fedcff06b081203-X%2FufG8%2FPgD%2BYw%2F3oAdhA4iJxZGI%3D&expires=8h&chkv=0&chkbd=0&chkpc=&dp-logid=640079565148106&dp-callid=0&r=869712504&sh=1 - Gid: 08c092e6e9d59cc1
INFO | From bot -> aria2_download line no: 64 | Aria2Download started: 4c130f021a27623b7dcc1ef414689ced?fid=4398091201238-250528-127574730977183&dstime=1693979621&rt=sh&sign=FDtAER-DCb740ccc5511e5e8fedcff06b081203-X%2FufG8%2FPgD%2BYw%2F3oAdhA4iJxZGI%3D&expires=8h&chkv=0&chkbd=0&chkpc=&dp-logid=640079565148106&dp-callid=0&r=869712504&sh=1. Gid: 08c092e6e9d59cc1
INFO | From bot -> task_manager line no: 20 | Checking File/Folder if already in Drive: 174984.mp4
INFO | From bot.helper.mirror_utils.upload_utils.gdriveTools -> gdriveTools line no: 80 | Authorizing with 6.json service account
INFO | From bot -> aria2_listener line no: 128 | onDownloadComplete: 2023-08-26-13-41-21(8).mp4 - Gid: 7b9a3f3426e74f66
INFO | From bot -> tasks_listener line no: 159 | Download completed: 2023-08-26-13-41-21(8).mp4
INFO | From bot -> tasks_listener line no: 376 | Upload Name: 2023-08-26-13-41-21(8).mp4
INFO | From bot.helper.mirror_utils.upload_utils.gdriveTools -> gdriveTools line no: 80 | Authorizing with 32.json service account
INFO | From bot.helper.mirror_utils.upload_utils.gdriveTools -> gdriveTools line no: 205 | Uploading: /usr/src/app/downloads/1790/2023-08-26-13-41-21(8).mp4
INFO | From bot -> aria2_listener line no: 128 | onDownloadComplete: 174984.mp4 - Gid: 08c092e6e9d59cc1
INFO | From bot -> tasks_listener line no: 159 | Download completed: 174984.mp4
INFO | From bot -> tasks_listener line no: 376 | Upload Name: 174984.mp4
INFO | From bot.helper.mirror_utils.upload_utils.gdriveTools -> gdriveTools line no: 80 | Authorizing with 34.json service account
INFO | From bot.helper.mirror_utils.upload_utils.gdriveTools -> gdriveTools line no: 205 | Uploading: /usr/src/app/downloads/1793/174984.mp4
INFO | From bot.helper.mirror_utils.upload_utils.gdriveTools -> gdriveTools line no: 218 | Uploaded To G-Drive: /usr/src/app/downloads/1790/2023-08-26-13-41-21(8).mp4
INFO | From bot -> tasks_listener line no: 398 | Done Uploading 2023-08-26-13-41-21(8).mp4
INFO | From bot.helper.mirror_utils.upload_utils.gdriveTools -> gdriveTools line no: 218 | Uploaded To G-Drive: /usr/src/app/downloads/1793/174984.mp4
INFO | From bot -> fs_utils line no: 56 | Cleaning Download: /usr/src/app/downloads/1790
INFO | From bot -> fs_utils line no: 59 | Done cleaning: /usr/src/app/downloads/1790
INFO | From bot -> tasks_listener line no: 398 | Done Uploading 174984.mp4
INFO | From bot -> fs_utils line no: 56 | Cleaning Download: /usr/src/app/downloads/1793
INFO | From bot -> fs_utils line no: 59 | Done cleaning: /usr/src/app/downloads/1793
ERROR | From bot -> message_utils line no: 249 | Bad Request: The channel parameter is invalid
INFO | From bot -> ytdlp line no: 504 | Downloading with YT-DLP: https://youtu.be/9HUPkYCUsV8?si=QDnt8frdXzQ-JDGs added by : 1881720028
INFO | From bot -> task_manager line no: 20 | Checking File/Folder if already in Drive: Thara Bhai Joginder in Roadies! ( WORST ROADIES EVER) 1080p60fps 2622
INFO | From bot.helper.mirror_utils.upload_utils.gdriveTools -> gdriveTools line no: 80 | Authorizing with 32.json service account
INFO | From bot.helper.mirror_utils.download_utils.yt_dlp_download -> yt_dlp_download line no: 281 | Download with YT_DLP: Thara Bhai Joginder in Roadies! ( WORST ROADIES EVER) 1080p60fps 2622
INFO | From bot.helper.mirror_utils.download_utils.yt_dlp_download -> yt_dlp_download line no: 27 | [Merger] Merging formats into "/usr/src/app/downloads/1804/Thara Bhai Joginder in Roadies! ( WORST ROADIES EVER) 1080p60fps 2622.webm"
INFO | From bot -> tasks_listener line no: 159 | Download completed: Thara Bhai Joginder in Roadies! ( WORST ROADIES EVER) 1080p60fps 2622.webm
INFO | From bot -> tasks_listener line no: 376 | Upload Name: Thara Bhai Joginder in Roadies! ( WORST ROADIES EVER) 1080p60fps 2622.webm
INFO | From bot.helper.mirror_utils.upload_utils.gdriveTools -> gdriveTools line no: 80 | Authorizing with 44.json service account
INFO | From bot.helper.mirror_utils.upload_utils.gdriveTools -> gdriveTools line no: 205 | Uploading: /usr/src/app/downloads/1804/Thara Bhai Joginder in Roadies! ( WORST ROADIES EVER) 1080p60fps 2622.webm
INFO | From bot.helper.mirror_utils.upload_utils.gdriveTools -> gdriveTools line no: 218 | Uploaded To G-Drive: /usr/src/app/downloads/1804/Thara Bhai Joginder in Roadies! ( WORST ROADIES EVER) 1080p60fps 2622.webm
INFO | From bot -> tasks_listener line no: 398 | Done Uploading Thara Bhai Joginder in Roadies! ( WORST ROADIES EVER) 1080p60fps 2622.webm
INFO | From bot -> fs_utils line no: 56 | Cleaning Download: /usr/src/app/downloads/1804
INFO | From bot -> fs_utils line no: 59 | Done cleaning: /usr/src/app/downloads/1804
ERROR | From bot -> message_utils line no: 249 | Bad Request: The channel parameter is invalid
INFO | From bot -> mirror_leech line no: 260 | https://d.terabox.com/file/6cecd49c383f8398158d00cafb726d90?fid=4399987127408-250528-891847906375597&dstime=1693980405&rt=sh&sign=FDtAER-DCb740ccc5511e5e8fedcff06b081203-KFa415QJofBPArJVwypuzgZ12C4%3D&expires=8h&chkv=0&chkbd=0&chkpc=&dp-logid=850569065895348&dp-callid=0&r=886296856&sh=1
INFO | From bot -> aria2_listener line no: 39 | onDownloadStarted: 6cecd49c383f8398158d00cafb726d90?fid=4399987127408-250528-891847906375597&dstime=1693980405&rt=sh&sign=FDtAER-DCb740ccc5511e5e8fedcff06b081203-KFa415QJofBPArJVwypuzgZ12C4%3D&expires=8h&chkv=0&chkbd=0&chkpc=&dp-logid=850569065895348&dp-callid=0&r=886296856&sh=1 - Gid: 94c8fbfcd88cdf69
INFO | From bot -> aria2_download line no: 64 | Aria2Download started: 6cecd49c383f8398158d00cafb726d90?fid=4399987127408-250528-891847906375597&dstime=1693980405&rt=sh&sign=FDtAER-DCb740ccc5511e5e8fedcff06b081203-KFa415QJofBPArJVwypuzgZ12C4%3D&expires=8h&chkv=0&chkbd=0&chkpc=&dp-logid=850569065895348&dp-callid=0&r=886296856&sh=1. Gid: 94c8fbfcd88cdf69
INFO | From bot -> aria2_listener line no: 128 | onDownloadComplete: VID_20230116_104110_508(1).mp4 - Gid: 94c8fbfcd88cdf69
INFO | From bot -> tasks_listener line no: 159 | Download completed: VID_20230116_104110_508(1).mp4
INFO | From bot -> tasks_listener line no: 367 | Leech Name: VID_20230116_104110_508(1).mp4
INFO | From bot.helper.mirror_utils.upload_utils.pyrogramEngine -> pyrogramEngine line no: 282 | Leech Completed: VID_20230116_104110_508(1).mp4
INFO | From bot -> tasks_listener line no: 398 | Done Uploading VID_20230116_104110_508(1).mp4
INFO | From bot -> fs_utils line no: 56 | Cleaning Download: /usr/src/app/downloads/33
INFO | From bot -> fs_utils line no: 59 | Done cleaning: /usr/src/app/downloads/33
ERROR | From bot -> message_utils line no: 82 | Forbidden: You don't have rights to delete messages in this chat, most likely because you are not the author of them
ERROR | From bot -> message_utils line no: 82 | Forbidden: You don't have rights to delete messages in this chat, most likely because you are not the author of them
ERROR | From bot -> message_utils line no: 249 | Bad Request: The channel parameter is invalid
INFO | From bot -> task_manager line no: 20 | Checking File/Folder if already in Drive: VID_20230116_104110_508(1).mp4
INFO | From bot.helper.mirror_utils.upload_utils.gdriveTools -> gdriveTools line no: 80 | Authorizing with 99.json service account
INFO | From bot -> telegram_download line no: 50 | Download from Telegram: VID_20230116_104110_508(1).mp4
INFO | From bot -> tasks_listener line no: 159 | Download completed: VID_20230116_104110_508(1).mp4
INFO | From bot -> tasks_listener line no: 376 | Upload Name: VID_20230116_104110_508(1).mp4
INFO | From bot.helper.mirror_utils.upload_utils.gdriveTools -> gdriveTools line no: 80 | Authorizing with 15.json service account
INFO | From bot.helper.mirror_utils.upload_utils.gdriveTools -> gdriveTools line no: 205 | Uploading: /usr/src/app/downloads/802/VID_20230116_104110_508(1).mp4
INFO | From bot.helper.mirror_utils.upload_utils.gdriveTools -> gdriveTools line no: 218 | Uploaded To G-Drive: /usr/src/app/downloads/802/VID_20230116_104110_508(1).mp4
INFO | From bot -> tasks_listener line no: 398 | Done Uploading VID_20230116_104110_508(1).mp4
INFO | From bot -> fs_utils line no: 56 | Cleaning Download: /usr/src/app/downloads/802
INFO | From bot -> fs_utils line no: 59 | Done cleaning: /usr/src/app/downloads/802
INFO | From bot -> gd_search line no: 34 | Searching for: sex
INFO | From bot.helper.mirror_utils.upload_utils.gdriveTools -> gdriveTools line no: 80 | Authorizing with 96.json service account
INFO | From httpx -> _client line no: 1729 | HTTP Request: POST https://api.graph.org/createPage/ "HTTP/1.1 200 OK"
ERROR | From bot -> message_utils line no: 82 | Forbidden: You don't have rights to delete messages in this chat, most likely because you are not the author of them
INFO | From bot -> torrent_search line no: 104 | PLUGINS Searching: Demon Slayer from piratebay
INFO | From httpx -> _client line no: 1729 | HTTP Request: POST https://api.graph.org/createPage/ "HTTP/1.1 200 OK"
INFO | From httpx -> _client line no: 1729 | HTTP Request: POST https://api.graph.org/createPage/ "HTTP/1.1 200 OK"
INFO | From httpx -> _client line no: 1729 | HTTP Request: POST https://api.graph.org/createPage/ "HTTP/1.1 200 OK"
INFO | From httpx -> _client line no: 1729 | HTTP Request: POST https://api.graph.org/editPage/Z-Torrent-Search-09-06-21 "HTTP/1.1 200 OK"
